title,year,keywords,source,doi,keywords_cn
Axiomatic Urban Theory,2026,Axiom; Axiomatic system; Work (physics); Constant (computer programming); Mathematical economics; Mathematics; Basis (linear algebra); Complex system; Foundation (evidence); Energy (signal processing); Calculus (dental); Computer science; Theoretical physics; Simple (philosophy),OpenAlex,https://doi.org/10.6084/m9.figshare.31485694.v1,公理; 公理系统; 工作（物理）; 常数（计算机编程）; 数理经济学; 数学; 基础（线性代数）; 复杂系统; 基础（证据）; 能源（信号处理）; 牙结石; 计算机科学; 理论物理学; 简单（哲学）
Road and Building Reconstruction from 3D LiDAR Point Clouds: A Scoping Review,2026,Point cloud; Computer science; Footprint; 3D city models; Key (lock); Workflow; Mobile mapping; Lidar; Ambiguity; Pipeline (software); Data mining; Point (geometry); Parametric statistics; 3D reconstruction; Building information modeling; Urban planning; Range (aeronautics); Level of detail; Artificial intelligence; Photogrammetry; Computer vision; Data science; 3D modeling; Remote sensing,OpenAlex,https://doi.org/10.21203/rs.3.rs-8743815/v1,点云; 计算机科学; 足迹; 三维城市模型; 钥匙（锁）; 工作流程; 移动地图; 激光雷达; 歧义; 管道（软件）; 数据挖掘; 点（几何）; 参数统计; 三维重建; 建筑信息模型; 城市规划; 航程（航空）; 详细程度; 人工智能; 摄影测量; 计算机视觉; 数据科学; 三维建模; 遥感
UAV–Rider Collaborative Dispatching Under Stochastic Wind Conditions Considering Nonlinear Energy Dynamics,2026,Mathematical optimization; Wind power; Computer science; Nonlinear system; Robustness (evolution); Scheduling (production processes); Stochastic programming; Linearization; Reliability (semiconductor); Stochastic process; Backup; Control theory (sociology); Range (aeronautics); Nonlinear programming; Wind speed; Probability density function; Stochastic optimization; Markov decision process; Energy (signal processing),OpenAlex,https://doi.org/10.3390/drones10030174,数学优化; 风能; 计算机科学; 非线性; 稳健性（进化）; 调度（生产过程）; 随机规划; 线性化; 可靠性（半导体）; 随机过程; 备份; 控制论（社会学）; 航程（航空）; 非线性规划; 风速; 概率密度函数; 随机优化; 马尔可夫决策过程; 能源（信号处理）
Assessment of Urban Land Use Change within the Spatial and Legal Framework,2026,"Environmental planning; Spatial planning; Land-use planning; Urban planning; Land use; Geography; Environmental resource management; Business; Quality (philosophy); Regional planning; Urban area; Production (economics); Land use, land-use change and forestry; Zoning",OpenAlex,https://doi.org/10.54365/adyumbd.1787696,环境规划; 空间规划; 土地利用规划; 城市规划; 土地利用; 地理; 环境资源管理; 商业; 质量（哲学）; 区域规划; 市区; 生产（经济）; 土地利用、土地利用变化和林业; 分区
LAWFUL RIGHTS AND LEGITIMATE INTERESTS OF CITIZENS IN THE MERGER OF ADMINISTRATIVE UNITS: VIETNAMESE LAW AND PRACTICE IN HO CHI MINH CITY,2026,Public administration; Administrative law; Context (archaeology); Population; Vietnamese; Business; Corporate governance; Political science; State (computer science); Law; Public service; Restructuring; Status quo; Entitlement (fair division); Human rights; Service (business),OpenAlex,https://doi.org/10.18623/rvd.v23.5170,公共行政; 行政法; 背景（考古学）; 人口; 越南语; 商业; 公司治理; 政治学; 国家（计算机科学）; 法律; 公共服务; 重组; 现状; 权利（公平分配）; 人权; 服务（商业）
Axiomatic Urban Theory,2026,Axiom; Axiomatic system; Work (physics); Constant (computer programming); Mathematical economics; Mathematics; Basis (linear algebra); Complex system; Foundation (evidence); Energy (signal processing); Calculus (dental); Computer science; Theoretical physics; Simple (philosophy),OpenAlex,https://doi.org/10.6084/m9.figshare.31485694,公理; 公理系统; 工作（物理）; 常数（计算机编程）; 数理经济学; 数学; 基础（线性代数）; 复杂系统; 基础（证据）; 能源（信号处理）; 牙结石; 计算机科学; 理论物理学; 简单（哲学）
Health sensitive decision-making for integrating artificial intelligence and landscape architecture in urban cities,2026,Landscape design; Discriminator; Computer science; Scalability; Architecture; Generator (circuit theory); Architectural engineering; Landscape architecture; Human–computer interaction; Environmental design and planning; Level design; Landscape assessment; Data science; Engineering; Visualization; Landscape planning; Resilience (materials science); Artificial intelligence; Systems engineering; Excellence; Urban planning; Risk analysis (engineering); Reinforcement learning,OpenAlex,https://doi.org/10.3846/jeelm.2026.25254,景观设计; 判别器; 计算机科学; 可扩展性; 建筑; 发电机（电路理论）; 建筑工程; 景观建筑; 人机交互; 环境设计与规划; 关卡设计; 景观评估; 数据科学; 工程; 可视化; 景观规划; 弹性（材料科学）; 人工智能; 系统工程; 卓越; 城市规划; 风险分析（工程）; 强化学习
Urban land use optimization for improving carbon storage and mitigating surface runoff: a case study of Busan,2026,Surface runoff; Environmental science; Afforestation; Land use; Pareto principle; Carbon fibers; Urbanization; Sorting; Multi-objective optimization; Investment (military); Land cover; Unit (ring theory); Ecosystem services; Sustainability; Matching (statistics); Generalized Pareto distribution,OpenAlex,https://doi.org/10.1186/s13717-026-00676-7,地表径流; 环境科学; 植树造林; 土地利用; 帕累托原理; 碳纤维; 城市化; 排序; 多目标优化; 投资（军事）; 土地覆盖; 单位（环理论）; 生态系统服务; 可持续性; 匹配（统计）; 广义帕累托分布
<b>Decoding the Spatial Drivers of Building Energy: A Neighborhood-Scale Perspective for Low-Carbon Urban Planning</b>,2026,Perspective (graphical); Geography; Computer science; Energy (signal processing); Regional science; Data science; Statistical analysis; Architectural engineering,OpenAlex,https://doi.org/10.6084/m9.figshare.31476997,透视图（图形）; 地理; 计算机科学; 能源（信号处理）; 区域科学; 数据科学; 统计分析; 建筑工程
"Structural Transformation and Youth Labor Market Dynamics in Morocco: An Econometric Analysis of Employment Patterns, Gender Disparities, and Sectoral Transitions",2026,Microdata (statistics); Multinomial logistic regression; Economics; Labour economics; Wage; Educational attainment; Vocational education; Demographic economics; Logit; Commission; Human capital; Informal sector; Discrete choice; Econometric analysis; Logistic regression; Instrumental variable; Occupational segregation; Estimation; Econometric model; Survey data collection; National Longitudinal Surveys,OpenAlex,https://doi.org/10.5281/zenodo.18862255,微观数据（统计）; 多项逻辑回归; 经济学; 劳动经济学; 工资; 教育程度; 职业教育; 人口经济学; 逻辑值; 佣金; 人力资本; 非正规部门; 离散选择; 计量经济学; 逻辑回归; 工具变量; 职业隔离; 估计; 计量经济学模型; 调查数据收集; 全国纵向调查
"Plan Canada - Volume 15, Number 3 (December 1975)",2026,Commission; Plan (archaeology); Management; Prospecting; Politics; Urban planning; Political science; Public administration; Gray (unit); Regional planning; Operations research; Spatial planning,OpenAlex,https://doi.org/10.25316/gtpq-b109,佣金; 平面图（考古学）; 管理; 勘探; 政治; 城市规划; 政治学; 公共行政; 灰色（单位）; 区域规划; 运筹学; 空间规划
"Volcanic Hazard Assessment of a Monogenetic Volcanic Field with Sporadic and Limited Information: Deterministic Approach for Harrat Lunayyir, Saudi Arabia",2026,Volcano; Lava; Volcanic hazards; Geology; Scoria; Strombolian eruption; Cinder cone; Lahar; Vulcanian eruption; Hazard; Hazard analysis; Seismology; Earth science; Lava field; Pyroclastic rock; Hazard map; Volcanic cone; Volcanism,OpenAlex,https://doi.org/10.3390/geohazards7010033,火山; 熔岩; 火山灾害; 地质学; 火山渣; 斯通博利型; 火山渣锥; 火山泥流; 火山喷发; 危险; 危害分析; 地震学; 地球科学; 熔岩场; 火山碎屑岩; 灾害地图; 火山锥; 火山作用
"Plan Canada - Volume 15, Number 1 (March 1975)",2026,Compendium; Human settlement; Redevelopment; Plan (archaeology); Apartment; Settlement (finance); Management; History; Futures contract; Engineering; Regional planning; Government (linguistics); Section (typography); Operations research; Public administration; Political science,OpenAlex,https://doi.org/10.25316/ahs2-m704,纲要; 人类住区; 重新开发; 平面图（考古学）; 公寓; 结算（财务）; 管理; 历史; 期货合约; 工程; 区域规划; 政府（语言学）; 章节（排版）; 运筹学; 公共行政; 政治学
A Disconnection-Pattern-Based Approach for Mapping Spatial Configurations of Vulnerability in Urban Road Networks,2026,Computer science; Redundancy (engineering); Salient; Disconnection; Vulnerability (computing); Resilience (materials science); Vulnerability assessment; Graph theory; Fragmentation (computing); Spatial network; Geography; Graph; Control reconfiguration; Dynamism; Percolation (cognitive psychology); Aggregate (composite); Critical infrastructure; Street network; Giant component,OpenAlex,https://doi.org/10.3390/land15030420,计算机科学; 冗余（工程）; 显著的; 断线; 漏洞（计算）; 弹性（材料科学）; 脆弱性评估; 图论; 碎片化（计算）; 空间网络; 地理; 图; 控制重构; 活力; 渗流（认知心理学）; 骨料（复合材料）; 关键基础设施; 网络街道; 巨型组件
From nodes to hubs: A scalable methodology for identifying and classifying multimodal mobility hubs in the Milan metropolitan area,2026,Computer science; Multimodal transport; Scalability; Context (archaeology); Process (computing); Node (physics); Metropolitan area; Transport engineering; Mobility model; Key (lock); Range (aeronautics); Public transport; Transport network; Sustainable transport; Individual mobility,OpenAlex,https://doi.org/10.1016/j.urbmob.2026.100200,计算机科学; 多式联运; 可扩展性; 背景（考古学）; 过程（计算）; 节点（物理）; 都会区; 交通工程; 移动模型; 钥匙（锁）; 航程（航空）; 公共交通; 运输网络; 可持续交通; 个人流动性
Urban Water-Planning Support SystemUsing Fuzzy Logic and MetaheuristicAlgorithms Under Sustainability Criteria,2026,Fuzzy logic; Computer science; Metaheuristic; Sustainability; Algorithm; Fuzzy inference system; Fuzzy inference; Urban sustainability; Data mining; Mathematical optimization; Artificial intelligence,OpenAlex,https://doi.org/10.15244/pjoes/216484,模糊逻辑; 计算机科学; 元启发式; 可持续性; 算法; 模糊推理系统; 模糊推理; 城市可持续性; 数据挖掘; 数学优化; 人工智能
Urban tourism itinerary planning technology based on time-aware and adversarial learning,2026,Adversarial system; Tourism; Business; Key (lock); Knowledge management; Context (archaeology); Computer science; Public relations,OpenAlex,https://doi.org/10.1007/s42452-026-08468-6,对抗制; 旅游; 商业; 钥匙（锁）; 知识管理; 背景（考古学）; 计算机科学; 公共关系
Enhancing Student Engagement and Experience in Remote Learning Environments,2026,Student engagement; Flexibility (engineering); Blended learning; Key (lock); Perception; Psychology; Computer science; Experiential learning; Digital learning; Educational technology; Active learning (machine learning); Pedagogy; Public engagement; Multimedia; Online learning; Mathematics education; Knowledge management; Virtual learning environment,OpenAlex,,学生参与度; 灵活性（工程）; 混合式学习; 钥匙（锁）; 感知; 心理学; 计算机科学; 体验式学习; 数字化学习; 教育技术; 主动学习（机器学习）; 教育学; 公众参与; 多媒体; 在线学习; 数学教育; 知识管理; 虚拟学习环境
